Slovenia	 male	55-74 	0.350524
Slovenia	 female	75+ 	0.113355
Slovenia	 male	75+ 	0.669878
South Africa	 female	15-24 	0.005382
South Africa	 male	15-24 	0.015065
South Africa	 female	25-34 	0.004493
South Africa	 male	25-34 	0.021033
South Africa	 female	35-54 	0.002918
South Africa	 male	35-54 	0.014067
South Africa	 female	5-14 	0.000758
South Africa	 male	5-14 	0.001006
South Africa	 female	55-74 	0.002743
South Africa	 male	55-74 	0.012507
South Africa	 female	75+ 	0.003067
South Africa	 male	75+ 	0.017842
Spain	 female	15-24 	0.015302
Spain	 male	15-24 	0.038216
Spain	 female	25-34 	0.017965
Spain	 male	25-34 	0.059589
Spain	 female	35-54 	0.035589
Spain	 male	35-54 	0.104781
Spain	 female	5-14 	0.001547
Spain	 male	5-14 	0.016855
Spain	 female	55-74 	0.073328
Spain	 male	55-74 	0.087619
Spain	 female	75+ 	0.112485
Spain	 male	75+ 	0.172607
Sweden	 female	15-24 	0.070214
Sweden	 male	15-24 	0.075825
Sweden	 female	25-34 	0.080665
Sweden	 male	25-34 	0.101461
Sweden	 female	35-54 	0.096658
Sweden	 male	35-54 	0.090689
Sweden	 female	5-14 	0.005279
Sweden	 male	5-14 	0.028401
Sweden	 female	55-74 	0.107762
Sweden	 male	55-74 	0.125891
Sweden	 female	75+ 	0.126239
Sweden	 male	75+ 	0.160215
Switzerland	 female	15-24 	0.045468
Switzerland	 male	15-24 	0.060627
Switzerland	 female	25-34 	0.058314
Switzerland	 male	25-34 	0.078497
Switzerland	 female	35-54 	0.092827
Switzerland	 male	35-54 	0.086368
Switzerland	 female	5-14 	0.003571
Switzerland	 male	5-14 	0.035257
Switzerland	 female	55-74 	0.121043
Switzerland	 male	55-74 	0.152713
Switzerland	 female	75+ 	0.200013
Switzerland	 male	75+ 	0.236652
Thailand	 female	15-24 	0.022904
Thailand	 male	15-24 	0.036133
Thailand	 female	25-34 	0.047315
Thailand	 male	25-34 	0.069674
Thailand	 female	35-54 	0.050710
Thailand	 male	35-54 	0.060643
Thailand	 female	5-14 	0.002657
Thailand	 male	5-14 	0.010866
Thailand	 female	55-74 	0.053241
Thailand	 male	55-74 	0.073485
Thailand	 female	75+ 	0.063301
Thailand	 male	75+ 	0.071900
Turkey	 female	15-24 	0.019204
Turkey	 male	15-24 	0.019235
Turkey	 female	25-34 	0.016619
Turkey	 male	25-34 	0.019662
Turkey	 female	35-54 	0.017572
Turkey	 male	35-54 	0.017493
Turkey	 female	5-14 	0.001998
Turkey	 male	5-14 	0.005212
Turkey	 female	55-74 	0.018685
Turkey	 male	55-74 	0.025460
Turkey	 female	75+ 	0.029624
Turkey	 male	75+ 	0.036816
Turkmenistan	 female	15-24 	0.028389
Turkmenistan	 male	15-24 	0.026589
Turkmenistan	 female	25-34 	0.023683
Turkmenistan	 male	25-34 	0.018500
Turkmenistan	 female	35-54 	0.015722
Turkmenistan	 male	35-54 	0.027467
Turkmenistan	 female	5-14 	0.000000
Turkmenistan	 male	5-14 	0.002738
Turkmenistan	 female	55-74 	0.010110
Turkmenistan	 male	55-74 	0.013945
Turkmenistan	 female	75+ 	0.011764
Turkmenistan	 male	75+ 	0.005433
United Kingdom	 female	15-24 	0.032757
United Kingdom	 male	15-24 	0.045082
United Kingdom	 female	25-34 	0.053395
United Kingdom	 male	25-34 	0.073614
United Kingdom	 female	35-54 	0.077419
United Kingdom	 male	35-54 	0.082796
United Kingdom	 female	5-14 	0.001085
United Kingdom	 male	5-14 	0.009763
United Kingdom	 female	55-74 	0.055561
United Kingdom	 male	55-74 	0.066510
United Kingdom	 female	75+ 	0.046981
United Kingdom	 male	75+ 	0.065541
United States of America	 female	15-24 	0.067871
United States of America	 male	15-24 	0.098571
United States of America	 female	25-34 	0.092465
United States of America	 male	25-34 	0.131602
United States of America	 female	35-54 	0.115531
United States of America	 male	35-54 	0.123342
United States of America	 female	5-14 	0.006538
United States of America	 male	5-14 	0.025615
United States of America	 female	55-74 	0.110027
United States of America	 male	55-74 	0.134463
United States of America	 female	75+ 	0.122229
United States of America	 male	75+ 	0.186218
Uruguay	 female	15-24 	0.104230
Uruguay	 male	15-24 	0.145492
Uruguay	 female	25-34 	0.129431
Uruguay	 male	25-34 	0.189714
Uruguay	 female	35-54 	0.117260
Uruguay	 male	35-54 	0.152905
Uruguay	 female	5-14 	0.005119
Uruguay	 male	5-14 	0.024774
Uruguay	 female	55-74 	0.137293
Uruguay	 male	55-74 	0.223070
Uruguay	 female	75+ 	0.253648
Uruguay	 male	75+ 	0.000000
